"Codice";"Formula";"Formula"
"50008JOHE0012";"3,11";"3,11"
"50008JSAC0017";"3,11";"3,11"
"50008JUAM0002";"3,11";"3,11"
"50008LOVL0011";"3,11";"3,11"
"50008MAET0005";"3,11";"3,11"
"50008NISC0001";"2,97";"2,97"
"50008OMA60004";"3,11";"3,11"
"50008SESI0004";"3,11";"3,11"
"50008SUPG0010";"3,11";"3,11"
"50008USFF0003";"3,11";"3,11"
"5000852WE0021";"2,61";"2,61"
"5000852WE0022";"2,61";"2,61"
"50014NEWT0047";"13,52";"13,52"
"50015SPAW0160";"3,07";"3,07"
"50017AMAS0094";"3,11";"3,11"
"50017ANOH0009";"4,16";"4,16"
"50017BEYO0004";"3,11";"3,11"
"50017BLPN0020";"3,11";"3,11"
"50017CAAD0032";"3,11";"3,11"
"50017CANE0022";"3,11";"3,11"
"50017CIWF0006";"3,11";"3,11"
"50017CWYA0003";"3,11";"3,11"
"50017DARD0089";"3,11";"3,11"
"50017ETEN0004";"4,16";"4,16"
"50017ETEV0004";"4,16";"4,16"
"50017FANT0111";"3,11";"3,11"
"50017FNSM0013";"3,11";"3,11"
"50017HULK0099";"3,11";"3,11"
"50017MTUN0025";"3,11";"3,11"
"50017MVSM0020";"3,11";"3,11"
"50017PUMA0038";"3,11";"3,11"
"50017SH2S0012";"3,11";"3,11"
"50017SMLM0010";"3,11";"3,11"
"50017ULSM0100";"3,96";"3,96"
"50017UL2_0012";"4,16";"4,16"
"50017XMEN0191";"3,11";"3,11"
"50369TARO0040";"3,07";"3,07"
"00001ANST0020";"4,2";"4,2"
"00028EUTU0074";"10";"10"
"00043DEMI0006";"3";"3"
"00043NATA0185";"2,5";"2,5"
"00127CMSC0001";"18";"18"
"00724DAVA0001";"12,32";"12,32"
"00783BNPA0001";"14,9";"14,9"
"00783DEDI0002";"5,9";"5,9"
"00783GSMA0002";"5,9";"5,9"
"00783INSO0008";"2,7";"2,7"
"00783WOND0005";"2,9";"2,9"
"00001TURN0013";"4,2";"4,2"
"00001TURN0017";"4,2";"4,2"
"00001TURN0021";"4,2";"4,2"
"00001TURN0025";"4,2";"4,2"
"00001TURN0029";"4,2";"4,2"
"00001TURN0033";"4,2";"4,2"
"00002DSAC0006";"20,58";"20,58"
"00002MEVE0051";"4";"4"
"00002MTOP0073";"2";"2"
"00002URAG0448";"2,5";"2,5"
"00076BEFR0001";"4,4";"4,4"
"00076BEFR0007";"5,4";"5,4"
"00076DRGT0001";"2,99";"2,99"
"00228LADS0009";"3,95";"3,95"
"00560SALT0010";"5,9";"5,9"
"00929PIXA0001";"4,9";"4,9"
"00028DAGR0035";"2,6";"2,6"
"00028DAGR0053";"2,7";"2,7"
"00028DEDA0017";"2,7";"2,7"
"00028FQUA0001";"2,07";"2,07"
"00028GAVV0051";"5";"5"
"00028GAVV0054";"5";"5"
"00028GAVV0057";"5";"5"
"00318DESE0001";"29,95";"29,95"
"00318RASE0001";"29,95";"29,95"
"00318TOSA0001";"20,95";"20,95"
"00385NADX0001";"11,9";"11,9"
"00900BANG0001";"10,7";"10,7"
"50007ESCP0004";"3,11";"3,11"
"50008BATC0211";"3,11";"3,11"
"50008DMZ_0012";"3,11";"3,11"
"50008FABS0054";"3,11";"3,11"
"50008GRAW0067";"3,11";"3,11"
"50008JLCL0028";"3,11";"3,11"
"50008NEXT0004";"3,11";"3,11"
"5000852WE0023";"2,61";"2,61"
"50015CYFO0006";"3,11";"3,11"
"50015SNSD0002";"3,11";"3,11"
"50017CIWF0007";"3,11";"3,11"
"50017MADV0017";"3,11";"3,11"
"50017NXAC0031";"4,16";"4,16"
"50017POWR0020";"3,07";"3,07"
"50017PUMA0039";"3,11";"3,11"
"50017THUN0107";"3,11";"3,11"
"50017ULTX0075";"4,16";"4,16"
"50017UNCA0479";"3,11";"3,11"
"50017WOOR0007";"2,97";"2,97"
"50040CAPS0005";"13,39";"13,39"
"50040WDGT0003";"18,92";"18,92"
"50357SC120001";"41,29";"41,29"
"00001DBAC0027";"4,2";"4,2"
"00001DBAL0058";"1,9";"1,9"
"00001POBR0027";"3,3";"3,3"
"00004YATT0021";"5";"5"
"00008DPAT0009";"8,25";"8,25"
"00008DPAT0010";"8,25";"8,25"
"00043DYLA0242";"2,5";"2,5"
"00043SPDA0002";"4,6";"4,6"
"00120LSBS0001";"13";"13"
"00228BADE0001";"12,95";"12,95"
"00228LADS0010";"3,95";"3,95"
"00228LLBN0001";"3,95";"3,95"
"00318DD3F0001";"29,95";"29,95"
"00609NGDP0002";"19,8";"19,8"
"50017GGHB0001";"37,19";"37,19"
"50357CBS20000";"89,04";"89,04"
"00001JOST0025";"2,5";"2,5"
"00001KAPP0149";"6";"6"
"00001POBR0046";"3,3";"3,3"
"00001POBR0047";"3,3";"3,3"
"00001SHOT0090";"3,3";"3,3"
"00002RABC0001";"14,46";"14,46"
"00002RABC0002";"14,46";"14,46"
"00002RABC0003";"14,46";"14,46"
"00004AL190004";"4";"4"
"00028JODO0042";"2,7";"2,7"
"00043DANS0080";"2,5";"2,5"
"00043GEAB0016";"3";"3"
"00076DHCE0001";"41,32";"41,32"
"00076DRCE0001";"41,32";"41,32"
"00079LAMO0001";"14,5";"14,5"
"00079LAPE0001";"15,5";"15,5"
"00079REX_0001";"15,5";"15,5"
"00103MCMC0001";"18";"18"
